1	1	0.9	0.001
2	1	0.9	0.001
3	1	0.9	0.001
4	1	0.9	0.001
5	1	0.9	0.001
6	1	0.9	0.001
7	1	0.9	0.001
8	1	0.9	0.001
9	1	0.9	0.001
10	1	0.9	0.001
11	1	0.9	0.001
12	1	0.9	0.001
13	1	0.9	0.001
14	1	0.9	0.001
15	1	0.9	0.001
16	1	0.9	0.001
17	1	0.9	0.001
18	1	0.9	0.001
19	1	0.9	0.001
20	1	0.9	0.001
21	1	0.9	0.001
22	1	0.9	0.001
23	1	0.9	0.001
24	1	0.9	0.001
25	1	0.9	0.001
26	1	0.9	0.001
27	1	0.9	0.001
28	1	0.9	0.001
29	1	0.9	0.001
30	1	0.9	0.001
31	1	0.9	0.001
1	2	0.9	0.001
2	2	0.9	0.001
3	2	0.9	0.001
4	2	0.9	0.001
5	2	0.9	0.001
6	2	0.9	0.001
7	2	0.9	0.001
8	2	0.9	0.001
9	2	0.9	0.001
10	2	0.9	0.001
11	2	0.9	0.001
12	2	0.9	0.001
13	2	0.9	0.001
14	2	0.9	0.001
15	2	0.9	0.001
16	2	0.9	0.001
17	2	0.9	0.001
18	2	0.9	0.001
19	2	0.9	0.001
20	2	0.9	0.001
21	2	0.9	0.001
22	2	0.9	0.001
23	2	0.9	0.001
24	2	0.9	0.001
25	2	0.9	0.001
26	2	0.9	0.001
27	2	0.9	0.001
28	2	0.9	0.001
29	2	0.9	0.001
1	3	0.9	0.001
2	3	0.9	0.001
3	3	0.9	0.001
4	3	0.9	0.001
5	3	0.9	0.001
6	3	0.9	0.001
7	3	0.9	0.001
8	3	0.9	0.001
9	3	0.902666667	0.020986667
10	3	0.905333333	0.040973333
11	3	0.908	0.06096
12	3	0.910666667	0.080946667
13	3	0.913333333	0.100933333
14	3	0.916	0.12092
15	3	0.918666667	0.140906667
16	3	0.921333333	0.160893333
17	3	0.924	0.18088
18	3	0.926666667	0.200866667
19	3	0.929333333	0.220853333
20	3	0.932	0.24084
21	3	0.934666667	0.260826667
22	3	0.937333333	0.280813333
23	3	0.94	0.3008
24	3	0.942666667	0.320786667
25	3	0.945333333	0.340773333
26	3	0.948	0.36076
27	3	0.950666667	0.380746667
28	3	0.953333333	0.400733333
29	3	0.956	0.42072
30	3	0.958666667	0.440706667
31	3	0.961333333	0.460693333
1	4	0.964	0.48068
2	4	0.966666667	0.500666667
3	4	0.969333333	0.520653333
4	4	0.972	0.54064
5	4	0.974666667	0.560626667
6	4	0.977333333	0.580613333
7	4	0.98	0.6006
8	4	0.982666667	0.620586667
9	4	0.985333333	0.640573333
10	4	0.988	0.66056
11	4	0.990666667	0.680546667
12	4	0.993333333	0.700533333
13	4	0.996	0.72052
14	4	0.998666667	0.740506667
15	4	1.001333333	0.760493333
16	4	1.004	0.78048
17	4	1.006666667	0.800466667
18	4	1.009333333	0.820453333
19	4	1.012	0.84044
20	4	1.014666667	0.860426667
21	4	1.017333333	0.880413333
22	4	1.02	0.9004
23	4	1.022666667	0.920386667
24	4	1.025333333	0.940373333
25	4	1.028	0.96036
26	4	1.030666667	0.980346667
27	4	1.033333333	1.000333333
28	4	1.036	1.02032
29	4	1.038666667	1.040306667
30	4	1.041333333	1.060293333
1	5	1.044	1.08028
2	5	1.046666667	1.100266667
3	5	1.049333333	1.120253333
4	5	1.052	1.14024
5	5	1.054666667	1.160226667
6	5	1.057333333	1.180213333
7	5	1.06	1.2002
8	5	1.062666667	1.220186667
9	5	1.065333333	1.240173333
10	5	1.068	1.26016
11	5	1.070666667	1.280146667
12	5	1.073333333	1.300133333
13	5	1.076	1.32012
14	5	1.078666667	1.340106667
15	5	1.081333333	1.360093333
16	5	1.084	1.38008
17	5	1.086666667	1.400066667
18	5	1.089333333	1.420053333
19	5	1.092	1.44004
20	5	1.094666667	1.460026667
21	5	1.097333333	1.480013333
22	5	1.1	1.5
23	5	1.1	1.5
24	5	1.1	1.5
25	5	1.1	1.5
26	5	1.1	1.5
27	5	1.1	1.5
28	5	1.1	1.5
29	5	1.1	1.5
30	5	1.1	1.5
31	5	1.1	1.5
1	6	1.1	1.5
2	6	1.1	1.5
3	6	1.1	1.5
4	6	1.1	1.5
5	6	1.1	1.5
6	6	1.1	1.5
7	6	1.1	1.5
8	6	1.1	1.5
9	6	1.1	1.5
10	6	1.1	1.5
11	6	1.1	1.5
12	6	1.1	1.5
13	6	1.1	1.5
14	6	1.1	1.5
15	6	1.1	1.5
16	6	1.1	1.5
17	6	1.1	1.5
18	6	1.1	1.5
19	6	1.1	1.5
20	6	1.1	1.5
21	6	1.1	1.5
22	6	1.1	1.5
23	6	1.1	1.5
24	6	1.1	1.5
25	6	1.1	1.5
26	6	1.1	1.5
27	6	1.1	1.5
28	6	1.1	1.5
29	6	1.1	1.5
30	6	1.1	1.5
1	7	1.1	1.5
2	7	1.1	1.5
3	7	1.1	1.5
4	7	1.1	1.5
5	7	1.1	1.5
6	7	1.1	1.5
7	7	1.1	1.5
8	7	1.1	1.5
9	7	1.1	1.5
10	7	1.1	1.5
11	7	1.1	1.5
12	7	1.1	1.5
13	7	1.1	1.5
14	7	1.1	1.5
15	7	1.1	1.5
16	7	1.1	1.5
17	7	1.1	1.5
18	7	1.1	1.5
19	7	1.1	1.5
20	7	1.1	1.5
21	7	1.1	1.5
22	7	1.1	1.5
23	7	1.1	1.5
24	7	1.1	1.5
25	7	1.1	1.5
26	7	1.1	1.5
27	7	1.1	1.5
28	7	1.1	1.5
29	7	1.1	1.5
30	7	1.1	1.5
31	7	1.1	1.5
1	8	1.1	1.5
2	8	1.1	1.5
3	8	1.1	1.5
4	8	1.1	1.5
5	8	1.1	1.5
6	8	1.064	1.5
7	8	1.028	1.5
8	8	0.992	1.5
9	8	0.956	1.5
10	8	0.92	1.5
11	8	0.884	1.5
12	8	0.848	1.5
13	8	0.812	1.5
14	8	0.776	1.5
15	8	0.74	1.5
16	8	0.704	1.5
17	8	0.668	1.5
18	8	0.632	1.5
19	8	0.596	1.5
20	8	0.56	1.5
21	8	0.524	1.5
22	8	0.488	1.5
23	8	0.452	1.5
24	8	0.416	1.5
25	8	0.38	1.5
26	8	0.344	1.5
27	8	0.308	1.5
28	8	0.272	1.5
29	8	0.236	1.5
30	8	0	1.5
31	8	0	0.001
1	9	0	0.001
2	9	0	0.001
3	9	0	0.001
4	9	0	0.001
5	9	0	0.001
6	9	0	0.001
7	9	0	0.001
8	9	0	0.001
9	9	0	0.001
10	9	0	0.001
11	9	0	0.001
12	9	0	0.001
13	9	0	0.001
14	9	0	0.001
15	9	0	0.001
16	9	0	0.001
17	9	0	0.001
18	9	0	0.001
19	9	0	0.001
20	9	0	0.001
21	9	0	0.001
22	9	0	0.001
23	9	0	0.001
24	9	0	0.001
25	9	0	0.001
26	9	0	0.001
27	9	0	0.001
28	9	0	0.001
29	9	0	0.001
30	9	0	0.001
1	10	0.9	0.001
2	10	0.9	0.001
3	10	0.9	0.001
4	10	0.9	0.001
5	10	0.9	0.001
6	10	0.9	0.001
7	10	0.9	0.001
8	10	0.9	0.001
9	10	0.9	0.001
10	10	0.9	0.001
11	10	0.9	0.001
12	10	0.9	0.001
13	10	0.9	0.001
14	10	0.9	0.001
15	10	0.9	0.001
16	10	0.9	0.001
17	10	0.9	0.001
18	10	0.9	0.001
19	10	0.9	0.001
20	10	0.9	0.001
21	10	0.9	0.001
22	10	0.9	0.001
23	10	0.9	0.001
24	10	0.9	0.001
25	10	0.9	0.001
26	10	0.9	0.001
27	10	0.9	0.001
28	10	0.9	0.001
29	10	0.9	0.001
30	10	0.9	0.001
31	10	0.9	0.001
1	11	0.9	0.001
2	11	0.9	0.001
3	11	0.9	0.001
4	11	0.9	0.001
5	11	0.9	0.001
6	11	0.9	0.001
7	11	0.9	0.001
8	11	0.9	0.001
9	11	0.9	0.001
10	11	0.9	0.001
11	11	0.9	0.001
12	11	0.9	0.001
13	11	0.9	0.001
14	11	0.9	0.001
15	11	0.9	0.001
16	11	0.9	0.001
17	11	0.9	0.001
18	11	0.9	0.001
19	11	0.9	0.001
20	11	0.9	0.001
21	11	0.9	0.001
22	11	0.9	0.001
23	11	0.9	0.001
24	11	0.9	0.001
25	11	0.9	0.001
26	11	0.9	0.001
27	11	0.9	0.001
28	11	0.9	0.001
29	11	0.9	0.001
30	11	0.9	0.001
1	12	0.9	0.001
2	12	0.9	0.001
3	12	0.9	0.001
4	12	0.9	0.001
5	12	0.9	0.001
6	12	0.9	0.001
7	12	0.9	0.001
8	12	0.9	0.001
9	12	0.9	0.001
10	12	0.9	0.001
11	12	0.9	0.001
12	12	0.9	0.001
13	12	0.9	0.001
14	12	0.9	0.001
15	12	0.9	0.001
16	12	0.9	0.001
17	12	0.9	0.001
18	12	0.9	0.001
19	12	0.9	0.001
20	12	0.9	0.001
21	12	0.9	0.001
22	12	0.9	0.001
23	12	0.9	0.001
24	12	0.9	0.001
25	12	0.9	0.001
26	12	0.9	0.001
27	12	0.9	0.001
28	12	0.9	0.001
29	12	0.9	0.001
30	12	0.9	0.001
31	12	0.9	0.001
